# Magnus solar model B16-GS98
#
# Reference:  N. Vinyoles, A. M. Serenelli, F. L. Villante, S. Basu, J. Bergström, M. C. Gonzalez-Garcia, M. Maltoni, C. Peña-Garay and N. Song, "A new generation of standard solar models", ApJ 835, 202 (2017), doi:10.3847/1538-4357/835/2/202, arXiv:1611.09867
# Source:     https://web.archive.org/web/20220701130350/https://www.ice.csic.es/personal/aldos/Solar_Data_files/struct_b16_gs98.dat
# Original:   struct_b16_gs98.dat
# Retrieved:  2022-07-01 capture, from http://www.ice.csic.es/personal/aldos/Solar_Data.html (offline since at least 2026; the Internet Archive holds it)
# SHA-256:    ac9a1bdfd72699bd3d702d90b95ad853618b563475e072c9748a9e7e375f3f33 (of struct_b16_gs98.dat)
# Terms:      No terms stated on the authors' page; cite Vinyoles et al. (2017).
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   # B16: A new Generation of Standard Solar Models
#   # arxiv:1611.09867
#   #
#   # Structure and detailed composition of the GS98 model
#   # Mass, radius and luminosity are normalized
#   # T, rho, P in cgs
#   # Abundances in mass fraction
#   #
#   #  Mass     Radius     Temp      Rho       Pres       Lumi      H1       He4      He3       C12       C13       N14        N15      O16       O17       O18        Ne        Na       Mg         Al        Si         P       S         Cl        Ar        K         Ca        Sc         Ti        V         Cr        Mn        Fe        Co        Ni
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.31750  9.921e+00  0.71004
0.31800  9.865e+00  0.71008
0.31850  9.809e+00  0.71012
0.31900  9.754e+00  0.71016
0.31950  9.699e+00  0.71020
0.32000  9.645e+00  0.71023
0.32050  9.590e+00  0.71027
0.32100  9.537e+00  0.71031
0.32150  9.483e+00  0.71034
0.32200  9.430e+00  0.71038
0.32250  9.376e+00  0.71042
0.32300  9.324e+00  0.71045
0.32350  9.271e+00  0.71049
0.32400  9.219e+00  0.71052
0.32450  9.167e+00  0.71056
0.32500  9.116e+00  0.71059
0.32550  9.064e+00  0.71062
0.32600  9.013e+00  0.71066
0.32650  8.962e+00  0.71069
0.32700  8.912e+00  0.71072
0.32750  8.862e+00  0.71076
0.32800  8.812e+00  0.71079
0.32850  8.762e+00  0.71082
0.32900  8.713e+00  0.71085
0.32950  8.664e+00  0.71089
0.33000  8.615e+00  0.71092
0.33050  8.567e+00  0.71095
0.33100  8.518e+00  0.71098
0.33150  8.470e+00  0.71101
0.33200  8.423e+00  0.71104
0.33250  8.375e+00  0.71107
0.33300  8.328e+00  0.71111
0.33350  8.281e+00  0.71114
0.33400  8.235e+00  0.71117
0.33450  8.188e+00  0.71120
0.33500  8.142e+00  0.71123
0.33550  8.096e+00  0.71126
0.33600  8.051e+00  0.71129
0.33650  8.005e+00  0.71132
0.33700  7.960e+00  0.71135
0.33750  7.915e+00  0.71137
0.33800  7.871e+00  0.71140
0.33850  7.827e+00  0.71143
0.33900  7.782e+00  0.71146
0.33950  7.739e+00  0.71149
0.34000  7.695e+00  0.71151
0.34050  7.652e+00  0.71154
0.34100  7.609e+00  0.71157
0.34150  7.566e+00  0.71159
0.34200  7.523e+00  0.71162
0.34250  7.481e+00  0.71164
0.34300  7.439e+00  0.71167
0.34350  7.397e+00  0.71170
0.34400  7.355e+00  0.71172
0.34450  7.314e+00  0.71175
0.34500  7.273e+00  0.71177
0.34550  7.232e+00  0.71180
0.34600  7.191e+00  0.71182
0.34650  7.151e+00  0.71185
0.34700  7.110e+00  0.71188
0.34750  7.070e+00  0.71190
0.34800  7.031e+00  0.71193
0.34850  6.991e+00  0.71195
0.34900  6.952e+00  0.71198
0.34950  6.913e+00  0.71200
0.35000  6.874e+00  0.71203
0.35050  6.835e+00  0.71205
0.35100  6.797e+00  0.71208
0.35150  6.759e+00  0.71210
0.35200  6.721e+00  0.71212
0.35250  6.683e+00  0.71215
0.35300  6.645e+00  0.71217
0.35350  6.608e+00  0.71220
0.35400  6.571e+00  0.71222
0.35450  6.534e+00  0.71224
0.35500  6.497e+00  0.71227
0.35550  6.461e+00  0.71229
0.35600  6.424e+00  0.71231
0.35650  6.388e+00  0.71234
0.35700  6.352e+00  0.71236
0.35750  6.317e+00  0.71238
0.35800  6.281e+00  0.71240
0.35850  6.246e+00  0.71243
0.35900  6.211e+00  0.71245
0.35950  6.176e+00  0.71247
0.36000  6.141e+00  0.71250
0.36050  6.107e+00  0.71252
0.36100  6.073e+00  0.71254
0.36150  6.039e+00  0.71256
0.36200  6.005e+00  0.71258
0.36250  5.971e+00  0.71260
0.36300  5.938e+00  0.71262
0.36350  5.904e+00  0.71264
0.36400  5.871e+00  0.71266
0.36450  5.838e+00  0.71268
0.36500  5.806e+00  0.71270
0.36550  5.773e+00  0.71272
0.36600  5.741e+00  0.71274
0.36650  5.709e+00  0.71276
0.36700  5.677e+00  0.71279
0.36750  5.645e+00  0.71281
0.36800  5.613e+00  0.71283
0.36850  5.582e+00  0.71285
0.36900  5.551e+00  0.71287
0.36950  5.520e+00  0.71289
0.37000  5.489e+00  0.71291
0.37050  5.458e+00  0.71293
0.37100  5.428e+00  0.71295
0.37150  5.397e+00  0.71297
0.37200  5.367e+00  0.71299
0.37250  5.337e+00  0.71301
0.37300  5.307e+00  0.71303
0.37350  5.278e+00  0.71305
0.37400  5.248e+00  0.71307
0.37450  5.219e+00  0.71309
0.37500  5.190e+00  0.71311
0.37550  5.161e+00  0.71313
0.37600  5.132e+00  0.71315
0.37650  5.103e+00  0.71316
0.37700  5.075e+00  0.71318
0.37750  5.047e+00  0.71320
0.37800  5.018e+00  0.71322
0.37850  4.990e+00  0.71324
0.37900  4.963e+00  0.71326
0.37950  4.935e+00  0.71327
0.38000  4.908e+00  0.71329
0.38050  4.880e+00  0.71331
0.38100  4.853e+00  0.71333
0.38150  4.826e+00  0.71334
0.38200  4.799e+00  0.71336
0.38250  4.773e+00  0.71338
0.38300  4.746e+00  0.71340
0.38350  4.720e+00  0.71341
0.38400  4.693e+00  0.71343
0.38450  4.667e+00  0.71345
0.38500  4.641e+00  0.71347
0.38550  4.616e+00  0.71349
0.38600  4.590e+00  0.71350
0.38650  4.564e+00  0.71352
0.38700  4.539e+00  0.71354
0.38750  4.514e+00  0.71356
0.38800  4.489e+00  0.71357
0.38850  4.464e+00  0.71359
0.38900  4.439e+00  0.71361
0.38950  4.415e+00  0.71363
0.39000  4.390e+00  0.71364
0.39050  4.366e+00  0.71366
0.39100  4.342e+00  0.71368
0.39150  4.318e+00  0.71369
0.39200  4.294e+00  0.71371
0.39250  4.270e+00  0.71373
0.39300  4.246e+00  0.71375
0.39350  4.223e+00  0.71376
0.39400  4.199e+00  0.71378
0.39450  4.176e+00  0.71380
0.39500  4.153e+00  0.71382
0.39550  4.130e+00  0.71383
0.39600  4.107e+00  0.71385
0.39650  4.085e+00  0.71387
0.39700  4.062e+00  0.71388
0.39750  4.040e+00  0.71390
0.39800  4.017e+00  0.71392
0.39850  3.995e+00  0.71393
0.39900  3.973e+00  0.71395
0.39950  3.951e+00  0.71397
0.40000  3.929e+00  0.71398
0.40050  3.908e+00  0.71400
0.40100  3.886e+00  0.71401
0.40150  3.865e+00  0.71403
0.40200  3.844e+00  0.71405
0.40250  3.822e+00  0.71406
0.40300  3.801e+00  0.71408
0.40350  3.780e+00  0.71409
0.40400  3.760e+00  0.71411
0.40450  3.739e+00  0.71412
0.40500  3.718e+00  0.71414
0.40550  3.698e+00  0.71416
0.40600  3.678e+00  0.71417
0.40650  3.658e+00  0.71419
0.40700  3.637e+00  0.71420
0.40750  3.617e+00  0.71422
0.40800  3.598e+00  0.71423
0.40850  3.578e+00  0.71425
0.40900  3.558e+00  0.71427
0.40950  3.539e+00  0.71428
0.41000  3.519e+00  0.71430
0.41050  3.500e+00  0.71431
0.41100  3.481e+00  0.71433
0.41150  3.462e+00  0.71434
0.41200  3.443e+00  0.71436
0.41250  3.424e+00  0.71437
0.41300  3.405e+00  0.71439
0.41350  3.387e+00  0.71440
0.41400  3.368e+00  0.71442
0.41450  3.350e+00  0.71444
0.41500  3.332e+00  0.71445
0.41550  3.313e+00  0.71447
0.41600  3.295e+00  0.71448
0.41650  3.277e+00  0.71450
0.41700  3.259e+00  0.71451
0.41750  3.242e+00  0.71453
0.41800  3.224e+00  0.71454
0.41850  3.206e+00  0.71456
0.41900  3.189e+00  0.71457
0.41950  3.172e+00  0.71459
0.42000  3.154e+00  0.71460
0.42050  3.137e+00  0.71461
0.42100  3.120e+00  0.71463
0.42150  3.103e+00  0.71464
0.42200  3.086e+00  0.71466
0.42250  3.070e+00  0.71467
0.42300  3.053e+00  0.71468
0.42350  3.036e+00  0.71470
0.42400  3.020e+00  0.71471
0.42450  3.003e+00  0.71473
0.42500  2.987e+00  0.71474
0.42550  2.971e+00  0.71476
0.42600  2.955e+00  0.71477
0.42650  2.939e+00  0.71479
0.42700  2.923e+00  0.71480
0.42750  2.907e+00  0.71482
0.42800  2.891e+00  0.71483
0.42850  2.876e+00  0.71484
0.42900  2.860e+00  0.71486
0.42950  2.845e+00  0.71487
0.43000  2.829e+00  0.71488
0.43050  2.814e+00  0.71490
0.43100  2.799e+00  0.71491
0.43150  2.784e+00  0.71493
0.43200  2.769e+00  0.71494
0.43250  2.754e+00  0.71495
0.43300  2.739e+00  0.71497
0.43350  2.724e+00  0.71498
0.43400  2.709e+00  0.71500
0.43450  2.695e+00  0.71501
0.43500  2.680e+00  0.71503
0.43550  2.666e+00  0.71504
0.43600  2.652e+00  0.71506
0.43650  2.637e+00  0.71507
0.43700  2.623e+00  0.71508
0.43750  2.609e+00  0.71510
0.43800  2.595e+00  0.71511
0.43850  2.581e+00  0.71513
0.43900  2.567e+00  0.71514
0.43950  2.553e+00  0.71515
0.44000  2.540e+00  0.71517
0.44050  2.526e+00  0.71518
0.44100  2.513e+00  0.71519
0.44150  2.499e+00  0.71521
0.44200  2.486e+00  0.71522
0.44250  2.473e+00  0.71523
0.44300  2.459e+00  0.71525
0.44350  2.446e+00  0.71526
0.44400  2.433e+00  0.71528
0.44450  2.420e+00  0.71529
0.44500  2.407e+00  0.71530
0.44550  2.394e+00  0.71532
0.44600  2.381e+00  0.71533
0.44650  2.369e+00  0.71534
0.44700  2.356e+00  0.71536
0.44750  2.344e+00  0.71537
0.44800  2.331e+00  0.71538
0.44850  2.319e+00  0.71540
0.44900  2.306e+00  0.71541
0.44950  2.294e+00  0.71543
0.45000  2.282e+00  0.71544
0.45050  2.270e+00  0.71545
0.45100  2.258e+00  0.71547
0.45150  2.246e+00  0.71548
0.45200  2.234e+00  0.71550
0.45250  2.222e+00  0.71551
0.45300  2.210e+00  0.71552
0.45350  2.198e+00  0.71554
0.45400  2.187e+00  0.71555
0.45450  2.175e+00  0.71556
0.45500  2.163e+00  0.71558
0.45550  2.152e+00  0.71559
0.45600  2.141e+00  0.71560
0.45650  2.129e+00  0.71561
0.45700  2.118e+00  0.71563
0.45750  2.107e+00  0.71564
0.45800  2.096e+00  0.71565
0.45850  2.085e+00  0.71566
0.45900  2.074e+00  0.71568
0.45950  2.063e+00  0.71569
0.46000  2.052e+00  0.71570
0.46050  2.041e+00  0.71572
0.46100  2.030e+00  0.71573
0.46150  2.019e+00  0.71574
0.46200  2.009e+00  0.71576
0.46250  1.998e+00  0.71577
0.46300  1.988e+00  0.71578
0.46350  1.977e+00  0.71580
0.46400  1.967e+00  0.71581
0.46450  1.956e+00  0.71582
0.46500  1.946e+00  0.71584
0.46550  1.936e+00  0.71585
0.46600  1.926e+00  0.71586
0.46650  1.916e+00  0.71587
0.46700  1.906e+00  0.71589
0.46750  1.896e+00  0.71590
0.46800  1.886e+00  0.71591
0.46850  1.876e+00  0.71593
0.46900  1.866e+00  0.71594
0.46950  1.856e+00  0.71595
0.47000  1.846e+00  0.71596
0.47050  1.837e+00  0.71598
0.47100  1.827e+00  0.71599
0.47150  1.818e+00  0.71600
0.47200  1.808e+00  0.71602
0.47250  1.799e+00  0.71603
0.47300  1.789e+00  0.71604
0.47350  1.780e+00  0.71605
0.47400  1.771e+00  0.71607
0.47450  1.761e+00  0.71608
0.47500  1.752e+00  0.71609
0.47550  1.743e+00  0.71610
0.47600  1.734e+00  0.71612
0.47650  1.725e+00  0.71613
0.47700  1.716e+00  0.71614
0.47750  1.707e+00  0.71615
0.47800  1.698e+00  0.71617
0.47850  1.689e+00  0.71618
0.47900  1.681e+00  0.71619
0.47950  1.672e+00  0.71620
0.48000  1.663e+00  0.71622
0.48050  1.654e+00  0.71623
0.48100  1.646e+00  0.71624
0.48150  1.637e+00  0.71625
0.48200  1.629e+00  0.71627
0.48250  1.620e+00  0.71628
0.48300  1.612e+00  0.71629
0.48350  1.604e+00  0.71630
0.48400  1.595e+00  0.71632
0.48450  1.587e+00  0.71633
0.48500  1.579e+00  0.71634
0.48550  1.571e+00  0.71635
0.48600  1.563e+00  0.71637
0.48650  1.555e+00  0.71638
0.48700  1.547e+00  0.71639
0.48750  1.539e+00  0.71640
0.48800  1.531e+00  0.71641
0.48850  1.523e+00  0.71642
0.48900  1.515e+00  0.71644
0.48950  1.507e+00  0.71645
0.49000  1.499e+00  0.71646
0.49050  1.492e+00  0.71647
0.49100  1.484e+00  0.71649
0.49150  1.476e+00  0.71650
0.49200  1.469e+00  0.71651
0.49250  1.461e+00  0.71652
0.49300  1.454e+00  0.71653
0.49350  1.446e+00  0.71654
0.49400  1.439e+00  0.71656
0.49450  1.431e+00  0.71657
0.49500  1.424e+00  0.71658
0.49550  1.417e+00  0.71659
0.49600  1.410e+00  0.71660
0.49650  1.402e+00  0.71661
0.49700  1.395e+00  0.71662
0.49750  1.388e+00  0.71664
0.49800  1.381e+00  0.71665
0.49850  1.374e+00  0.71666
0.49900  1.367e+00  0.71667
0.49950  1.360e+00  0.71668
0.50000  1.353e+00  0.71669
0.50050  1.346e+00  0.71671
0.50100  1.339e+00  0.71672
0.50150  1.332e+00  0.71673
0.50200  1.326e+00  0.71674
0.50250  1.319e+00  0.71675
0.50300  1.312e+00  0.71677
0.50350  1.305e+00  0.71678
0.50400  1.299e+00  0.71679
0.50450  1.292e+00  0.71680
0.50500  1.286e+00  0.71681
0.50550  1.279e+00  0.71683
0.50600  1.273e+00  0.71684
0.50650  1.266e+00  0.71685
0.50700  1.260e+00  0.71686
0.50750  1.253e+00  0.71687
0.50800  1.247e+00  0.71689
0.50850  1.241e+00  0.71690
0.50900  1.234e+00  0.71691
0.50950  1.228e+00  0.71692
0.51000  1.222e+00  0.71693
0.51050  1.216e+00  0.71694
0.51100  1.210e+00  0.71696
0.51150  1.204e+00  0.71697
0.51200  1.198e+00  0.71698
0.51250  1.191e+00  0.71699
0.51300  1.185e+00  0.71700
0.51350  1.179e+00  0.71701
0.51400  1.174e+00  0.71703
0.51450  1.168e+00  0.71704
0.51500  1.162e+00  0.71705
0.51550  1.156e+00  0.71706
0.51600  1.150e+00  0.71707
0.51650  1.144e+00  0.71709
0.51700  1.139e+00  0.71710
0.51750  1.133e+00  0.71711
0.51800  1.127e+00  0.71712
0.51850  1.122e+00  0.71713
0.51900  1.116e+00  0.71714
0.51950  1.110e+00  0.71716
0.52000  1.105e+00  0.71717
0.52050  1.099e+00  0.71718
0.52100  1.094e+00  0.71719
0.52150  1.088e+00  0.71720
0.52200  1.083e+00  0.71721
0.52250  1.077e+00  0.71723
0.52300  1.072e+00  0.71724
0.52350  1.067e+00  0.71725
0.52400  1.061e+00  0.71726
0.52450  1.056e+00  0.71727
0.52500  1.051e+00  0.71729
0.52550  1.046e+00  0.71730
0.52600  1.040e+00  0.71731
0.52650  1.035e+00  0.71732
0.52700  1.030e+00  0.71734
0.52750  1.025e+00  0.71735
0.52800  1.020e+00  0.71736
0.52850  1.015e+00  0.71737
0.52900  1.010e+00  0.71738
0.52950  1.005e+00  0.71740
0.53000  9.997e-01  0.71741
0.53050  9.947e-01  0.71742
0.53100  9.898e-01  0.71743
0.53150  9.849e-01  0.71744
0.53200  9.800e-01  0.71745
0.53250  9.751e-01  0.71747
0.53300  9.703e-01  0.71748
0.53350  9.655e-01  0.71749
0.53400  9.607e-01  0.71750
0.53450  9.560e-01  0.71752
0.53500  9.512e-01  0.71753
0.53550  9.466e-01  0.71754
0.53600  9.419e-01  0.71755
0.53650  9.373e-01  0.71756
0.53700  9.326e-01  0.71757
0.53750  9.281e-01  0.71758
0.53800  9.235e-01  0.71760
0.53850  9.189e-01  0.71761
0.53900  9.144e-01  0.71762
0.53950  9.099e-01  0.71763
0.54000  9.054e-01  0.71764
0.54050  9.010e-01  0.71765
0.54100  8.965e-01  0.71767
0.54150  8.921e-01  0.71768
0.54200  8.878e-01  0.71769
0.54250  8.834e-01  0.71770
0.54300  8.791e-01  0.71771
0.54350  8.748e-01  0.71773
0.54400  8.705e-01  0.71774
0.54450  8.662e-01  0.71775
0.54500  8.620e-01  0.71776
0.54550  8.578e-01  0.71777
0.54600  8.536e-01  0.71778
0.54650  8.494e-01  0.71780
0.54700  8.453e-01  0.71781
0.54750  8.412e-01  0.71782
0.54800  8.371e-01  0.71783
0.54850  8.330e-01  0.71784
0.54900  8.289e-01  0.71785
0.54950  8.248e-01  0.71786
0.55000  8.208e-01  0.71788
0.55050  8.168e-01  0.71789
0.55100  8.129e-01  0.71790
0.55150  8.089e-01  0.71791
0.55200  8.050e-01  0.71792
0.55250  8.011e-01  0.71793
0.55300  7.972e-01  0.71795
0.55350  7.933e-01  0.71796
0.55400  7.895e-01  0.71797
0.55450  7.856e-01  0.71798
0.55500  7.818e-01  0.71799
0.55550  7.780e-01  0.71801
0.55600  7.743e-01  0.71802
0.55650  7.705e-01  0.71803
0.55700  7.668e-01  0.71804
0.55750  7.631e-01  0.71805
0.55800  7.594e-01  0.71806
0.55850  7.557e-01  0.71808
0.55900  7.521e-01  0.71809
0.55950  7.485e-01  0.71810
0.56000  7.448e-01  0.71811
0.56050  7.412e-01  0.71812
0.56100  7.377e-01  0.71813
0.56150  7.341e-01  0.71814
0.56200  7.306e-01  0.71815
0.56250  7.271e-01  0.71817
0.56300  7.236e-01  0.71818
0.56350  7.201e-01  0.71819
0.56400  7.166e-01  0.71820
0.56450  7.132e-01  0.71821
0.56500  7.098e-01  0.71822
0.56550  7.063e-01  0.71823
0.56600  7.030e-01  0.71824
0.56650  6.996e-01  0.71825
0.56700  6.962e-01  0.71827
0.56750  6.929e-01  0.71828
0.56800  6.896e-01  0.71829
0.56850  6.863e-01  0.71830
0.56900  6.830e-01  0.71831
0.56950  6.797e-01  0.71832
0.57000  6.765e-01  0.71833
0.57050  6.733e-01  0.71834
0.57100  6.701e-01  0.71835
0.57150  6.669e-01  0.71836
0.57200  6.637e-01  0.71837
0.57250  6.605e-01  0.71838
0.57300  6.574e-01  0.71839
0.57350  6.542e-01  0.71841
0.57400  6.511e-01  0.71842
0.57450  6.480e-01  0.71843
0.57500  6.449e-01  0.71844
0.57550  6.419e-01  0.71845
0.57600  6.388e-01  0.71846
0.57650  6.358e-01  0.71847
0.57700  6.328e-01  0.71848
0.57750  6.298e-01  0.71849
0.57800  6.268e-01  0.71850
0.57850  6.238e-01  0.71851
0.57900  6.209e-01  0.71852
0.57950  6.179e-01  0.71853
0.58000  6.150e-01  0.71854
0.58050  6.121e-01  0.71855
0.58100  6.092e-01  0.71855
0.58150  6.063e-01  0.71856
0.58200  6.035e-01  0.71857
0.58250  6.006e-01  0.71858
0.58300  5.978e-01  0.71859
0.58350  5.950e-01  0.71860
0.58400  5.922e-01  0.71861
0.58450  5.894e-01  0.71862
0.58500  5.866e-01  0.71863
0.58550  5.838e-01  0.71864
0.58600  5.811e-01  0.71865
0.58650  5.783e-01  0.71866
0.58700  5.756e-01  0.71867
0.58750  5.729e-01  0.71868
0.58800  5.702e-01  0.71869
0.58850  5.676e-01  0.71869
0.58900  5.649e-01  0.71870
0.58950  5.623e-01  0.71871
0.59000  5.596e-01  0.71872
0.59050  5.570e-01  0.71873
0.59100  5.544e-01  0.71874
0.59150  5.518e-01  0.71874
0.59200  5.492e-01  0.71875
0.59250  5.466e-01  0.71876
0.59300  5.441e-01  0.71877
0.59350  5.416e-01  0.71878
0.59400  5.390e-01  0.71879
0.59450  5.365e-01  0.71879
0.59500  5.340e-01  0.71880
0.59550  5.315e-01  0.71881
0.59600  5.290e-01  0.71882
0.59650  5.266e-01  0.71883
0.59700  5.241e-01  0.71883
0.59750  5.217e-01  0.71884
0.59800  5.193e-01  0.71885
0.59850  5.169e-01  0.71886
0.59900  5.145e-01  0.71886
0.59950  5.121e-01  0.71887
0.60000  5.097e-01  0.71888
0.60050  5.073e-01  0.71889
0.60100  5.050e-01  0.71889
0.60150  5.026e-01  0.71890
0.60200  5.003e-01  0.71891
0.60250  4.980e-01  0.71891
0.60300  4.957e-01  0.71892
0.60350  4.934e-01  0.71892
0.60400  4.911e-01  0.71893
0.60450  4.889e-01  0.71894
0.60500  4.866e-01  0.71894
0.60550  4.843e-01  0.71895
0.60600  4.821e-01  0.71896
0.60650  4.799e-01  0.71896
0.60700  4.777e-01  0.71897
0.60750  4.755e-01  0.71897
0.60800  4.733e-01  0.71898
0.60850  4.711e-01  0.71898
0.60900  4.690e-01  0.71899
0.60950  4.668e-01  0.71899
0.61000  4.647e-01  0.71900
0.61050  4.625e-01  0.71900
0.61100  4.604e-01  0.71901
0.61150  4.583e-01  0.71901
0.61200  4.562e-01  0.71902
0.61250  4.541e-01  0.71902
0.61300  4.520e-01  0.71903
0.61350  4.500e-01  0.71903
0.61400  4.479e-01  0.71904
0.61450  4.459e-01  0.71904
0.61500  4.438e-01  0.71904
0.61550  4.418e-01  0.71905
0.61600  4.398e-01  0.71905
0.61650  4.378e-01  0.71906
0.61700  4.358e-01  0.71906
0.61750  4.338e-01  0.71907
0.61800  4.318e-01  0.71907
0.61850  4.299e-01  0.71907
0.61900  4.279e-01  0.71908
0.61950  4.260e-01  0.71908
0.62000  4.240e-01  0.71909
0.62050  4.221e-01  0.71909
0.62100  4.202e-01  0.71909
0.62150  4.183e-01  0.71910
0.62200  4.164e-01  0.71910
0.62250  4.145e-01  0.71910
0.62300  4.126e-01  0.71911
0.62350  4.108e-01  0.71911
0.62400  4.089e-01  0.71911
0.62450  4.071e-01  0.71912
0.62500  4.052e-01  0.71912
0.62550  4.034e-01  0.71913
0.62600  4.016e-01  0.71913
0.62650  3.997e-01  0.71913
0.62700  3.979e-01  0.71914
0.62750  3.962e-01  0.71914
0.62800  3.944e-01  0.71915
0.62850  3.926e-01  0.71915
0.62900  3.908e-01  0.71916
0.62950  3.891e-01  0.71916
0.63000  3.873e-01  0.71917
0.63050  3.856e-01  0.71917
0.63100  3.839e-01  0.71918
0.63150  3.821e-01  0.71918
0.63200  3.804e-01  0.71919
0.63250  3.787e-01  0.71920
0.63300  3.770e-01  0.71920
0.63350  3.753e-01  0.71921
0.63400  3.736e-01  0.71922
0.63450  3.720e-01  0.71922
0.63500  3.703e-01  0.71923
0.63550  3.687e-01  0.71924
0.63600  3.670e-01  0.71925
0.63650  3.654e-01  0.71926
0.63700  3.637e-01  0.71927
0.63750  3.621e-01  0.71928
0.63800  3.605e-01  0.71929
0.63850  3.589e-01  0.71930
0.63900  3.573e-01  0.71931
0.63950  3.557e-01  0.71932
0.64000  3.541e-01  0.71934
0.64050  3.526e-01  0.71935
0.64100  3.510e-01  0.71936
0.64150  3.494e-01  0.71938
0.64200  3.479e-01  0.71939
0.64250  3.463e-01  0.71941
0.64300  3.448e-01  0.71943
0.64350  3.433e-01  0.71945
0.64400  3.418e-01  0.71947
0.64450  3.403e-01  0.71948
0.64500  3.387e-01  0.71951
0.64550  3.373e-01  0.71953
0.64600  3.358e-01  0.71955
0.64650  3.343e-01  0.71957
0.64700  3.328e-01  0.71960
0.64750  3.313e-01  0.71962
0.64800  3.299e-01  0.71965
0.64850  3.284e-01  0.71968
0.64900  3.270e-01  0.71971
0.64950  3.255e-01  0.71974
0.65000  3.241e-01  0.71977
0.65050  3.227e-01  0.71980
0.65100  3.213e-01  0.71984
0.65150  3.198e-01  0.71987
0.65200  3.184e-01  0.71991
0.65250  3.170e-01  0.71995
0.65300  3.157e-01  0.71999
0.65350  3.143e-01  0.72003
0.65400  3.129e-01  0.72007
0.65450  3.115e-01  0.72012
0.65500  3.102e-01  0.72016
0.65550  3.088e-01  0.72021
0.65600  3.074e-01  0.72026
0.65650  3.061e-01  0.72032
0.65700  3.048e-01  0.72037
0.65750  3.034e-01  0.72043
0.65800  3.021e-01  0.72048
0.65850  3.008e-01  0.72054
0.65900  2.995e-01  0.72061
0.65950  2.982e-01  0.72067
0.66000  2.969e-01  0.72074
0.66050  2.956e-01  0.72080
0.66100  2.943e-01  0.72087
0.66150  2.930e-01  0.72095
0.66200  2.917e-01  0.72102
0.66250  2.905e-01  0.72110
0.66300  2.892e-01  0.72118
0.66350  2.880e-01  0.72126
0.66400  2.867e-01  0.72135
0.66450  2.855e-01  0.72143
0.66500  2.842e-01  0.72153
0.66550  2.830e-01  0.72162
0.66600  2.818e-01  0.72171
0.66650  2.805e-01  0.72181
0.66700  2.793e-01  0.72191
0.66750  2.781e-01  0.72202
0.66800  2.769e-01  0.72212
0.66850  2.757e-01  0.72223
0.66900  2.745e-01  0.72234
0.66950  2.733e-01  0.72246
0.67000  2.722e-01  0.72257
0.67050  2.710e-01  0.72269
0.67100  2.698e-01  0.72282
0.67150  2.687e-01  0.72294
0.67200  2.675e-01  0.72307
0.67250  2.663e-01  0.72320
0.67300  2.652e-01  0.72334
0.67350  2.641e-01  0.72347
0.67400  2.629e-01  0.72361
0.67450  2.618e-01  0.72375
0.67500  2.607e-01  0.72390
0.67550  2.596e-01  0.72404
0.67600  2.584e-01  0.72419
0.67650  2.573e-01  0.72434
0.67700  2.562e-01  0.72450
0.67750  2.551e-01  0.72466
0.67800  2.540e-01  0.72481
0.67850  2.529e-01  0.72498
0.67900  2.519e-01  0.72514
0.67950  2.508e-01  0.72530
0.68000  2.497e-01  0.72547
0.68050  2.487e-01  0.72564
0.68100  2.476e-01  0.72581
0.68150  2.465e-01  0.72599
0.68200  2.455e-01  0.72617
0.68250  2.444e-01  0.72634
0.68300  2.434e-01  0.72652
0.68350  2.424e-01  0.72671
0.68400  2.413e-01  0.72689
0.68450  2.403e-01  0.72708
0.68500  2.393e-01  0.72727
0.68550  2.383e-01  0.72746
0.68600  2.373e-01  0.72765
0.68650  2.363e-01  0.72785
0.68700  2.353e-01  0.72804
0.68750  2.343e-01  0.72824
0.68800  2.333e-01  0.72844
0.68850  2.323e-01  0.72865
0.68900  2.313e-01  0.72885
0.68950  2.304e-01  0.72906
0.69000  2.294e-01  0.72927
0.69050  2.284e-01  0.72948
0.69100  2.275e-01  0.72969
0.69150  2.265e-01  0.72991
0.69200  2.256e-01  0.73012
0.69250  2.246e-01  0.73034
0.69300  2.237e-01  0.73056
0.69350  2.228e-01  0.73079
0.69400  2.218e-01  0.73101
0.69450  2.209e-01  0.73124
0.69500  2.200e-01  0.73147
0.69550  2.191e-01  0.73170
0.69600  2.182e-01  0.73193
0.69650  2.173e-01  0.73216
0.69700  2.164e-01  0.73240
0.69750  2.155e-01  0.73264
0.69800  2.146e-01  0.73288
0.69850  2.137e-01  0.73312
0.69900  2.128e-01  0.73337
0.69950  2.120e-01  0.73361
0.70000  2.111e-01  0.73386
0.70050  2.102e-01  0.73411
0.70100  2.094e-01  0.73437
0.70150  2.085e-01  0.73462
0.70200  2.077e-01  0.73488
0.70250  2.068e-01  0.73514
0.70300  2.060e-01  0.73540
0.70350  2.052e-01  0.73566
0.70400  2.043e-01  0.73593
0.70450  2.035e-01  0.73620
0.70500  2.027e-01  0.73647
