# Magnus solar model B23-MB22m
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Magg et al. (2022), A&A 661, A140 (meteoritic)
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_MB22m.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
1.315e-01  1.81869e+00  6.06804e-01
1.320e-01  1.81678e+00  6.07696e-01
1.325e-01  1.81486e+00  6.08582e-01
1.330e-01  1.81295e+00  6.09463e-01
1.335e-01  1.81103e+00  6.10340e-01
1.340e-01  1.80911e+00  6.11210e-01
1.345e-01  1.80719e+00  6.12076e-01
1.350e-01  1.80527e+00  6.12935e-01
1.355e-01  1.80335e+00  6.13790e-01
1.360e-01  1.80142e+00  6.14638e-01
1.365e-01  1.79950e+00  6.15481e-01
1.370e-01  1.79757e+00  6.16319e-01
1.375e-01  1.79564e+00  6.17150e-01
1.380e-01  1.79372e+00  6.17976e-01
1.385e-01  1.79179e+00  6.18797e-01
1.390e-01  1.78986e+00  6.19612e-01
1.395e-01  1.78792e+00  6.20423e-01
1.400e-01  1.78599e+00  6.21228e-01
1.405e-01  1.78406e+00  6.22026e-01
1.410e-01  1.78212e+00  6.22819e-01
1.415e-01  1.78018e+00  6.23608e-01
1.420e-01  1.77825e+00  6.24392e-01
1.425e-01  1.77631e+00  6.25169e-01
1.430e-01  1.77437e+00  6.25941e-01
1.435e-01  1.77242e+00  6.26709e-01
1.440e-01  1.77048e+00  6.27471e-01
1.445e-01  1.76853e+00  6.28226e-01
1.450e-01  1.76659e+00  6.28979e-01
1.455e-01  1.76464e+00  6.29725e-01
1.460e-01  1.76269e+00  6.30466e-01
1.465e-01  1.76074e+00  6.31201e-01
1.470e-01  1.75879e+00  6.31930e-01
1.475e-01  1.75684e+00  6.32656e-01
1.480e-01  1.75489e+00  6.33376e-01
1.485e-01  1.75293e+00  6.34091e-01
1.490e-01  1.75097e+00  6.34801e-01
1.495e-01  1.74901e+00  6.35507e-01
1.500e-01  1.74705e+00  6.36207e-01
1.505e-01  1.74509e+00  6.36901e-01
1.510e-01  1.74313e+00  6.37590e-01
1.515e-01  1.74116e+00  6.38275e-01
1.520e-01  1.73919e+00  6.38955e-01
1.525e-01  1.73723e+00  6.39630e-01
1.530e-01  1.73526e+00  6.40300e-01
1.535e-01  1.73329e+00  6.40965e-01
1.540e-01  1.73131e+00  6.41625e-01
1.545e-01  1.72934e+00  6.42280e-01
1.550e-01  1.72737e+00  6.42931e-01
1.555e-01  1.72539e+00  6.43576e-01
1.560e-01  1.72341e+00  6.44216e-01
1.565e-01  1.72143e+00  6.44851e-01
1.570e-01  1.71945e+00  6.45482e-01
1.575e-01  1.71746e+00  6.46108e-01
1.580e-01  1.71548e+00  6.46729e-01
1.585e-01  1.71350e+00  6.47344e-01
1.590e-01  1.71151e+00  6.47956e-01
1.595e-01  1.70951e+00  6.48563e-01
1.600e-01  1.70752e+00  6.49165e-01
1.605e-01  1.70553e+00  6.49762e-01
1.610e-01  1.70353e+00  6.50354e-01
1.615e-01  1.70154e+00  6.50941e-01
1.620e-01  1.69954e+00  6.51523e-01
1.625e-01  1.69755e+00  6.52100e-01
1.630e-01  1.69554e+00  6.52674e-01
1.635e-01  1.69354e+00  6.53243e-01
1.640e-01  1.69153e+00  6.53807e-01
1.645e-01  1.68953e+00  6.54365e-01
1.650e-01  1.68752e+00  6.54919e-01
1.655e-01  1.68551e+00  6.55468e-01
1.660e-01  1.68350e+00  6.56013e-01
1.665e-01  1.68148e+00  6.56553e-01
1.670e-01  1.67946e+00  6.57089e-01
1.675e-01  1.67745e+00  6.57620e-01
