# Magnus solar model B23-C11
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Caffau et al. (2011), Sol. Phys., 268, 255
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_C11.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
2.320e-01  1.40365e+00  7.05702e-01
2.325e-01  1.40139e+00  7.05844e-01
2.330e-01  1.39914e+00  7.05984e-01
2.335e-01  1.39688e+00  7.06123e-01
2.340e-01  1.39462e+00  7.06260e-01
2.345e-01  1.39236e+00  7.06395e-01
2.350e-01  1.39010e+00  7.06529e-01
2.355e-01  1.38784e+00  7.06662e-01
2.360e-01  1.38558e+00  7.06793e-01
2.365e-01  1.38331e+00  7.06923e-01
2.370e-01  1.38104e+00  7.07051e-01
2.375e-01  1.37877e+00  7.07178e-01
2.380e-01  1.37650e+00  7.07303e-01
2.385e-01  1.37423e+00  7.07426e-01
2.390e-01  1.37196e+00  7.07548e-01
2.395e-01  1.36968e+00  7.07669e-01
2.400e-01  1.36740e+00  7.07788e-01
2.405e-01  1.36512e+00  7.07906e-01
2.410e-01  1.36283e+00  7.08022e-01
2.415e-01  1.36055e+00  7.08137e-01
2.420e-01  1.35826e+00  7.08251e-01
2.425e-01  1.35598e+00  7.08364e-01
2.430e-01  1.35369e+00  7.08476e-01
2.435e-01  1.35140e+00  7.08586e-01
2.440e-01  1.34911e+00  7.08695e-01
2.445e-01  1.34681e+00  7.08803e-01
2.450e-01  1.34452e+00  7.08909e-01
2.455e-01  1.34222e+00  7.09014e-01
2.460e-01  1.33992e+00  7.09117e-01
2.465e-01  1.33762e+00  7.09220e-01
2.470e-01  1.33531e+00  7.09321e-01
2.475e-01  1.33301e+00  7.09421e-01
2.480e-01  1.33071e+00  7.09519e-01
2.485e-01  1.32840e+00  7.09616e-01
2.490e-01  1.32610e+00  7.09712e-01
2.495e-01  1.32379e+00  7.09807e-01
2.500e-01  1.32148e+00  7.09900e-01
2.505e-01  1.31916e+00  7.09993e-01
2.510e-01  1.31685e+00  7.10084e-01
2.515e-01  1.31454e+00  7.10174e-01
2.520e-01  1.31222e+00  7.10262e-01
2.525e-01  1.30990e+00  7.10350e-01
2.530e-01  1.30758e+00  7.10437e-01
2.535e-01  1.30526e+00  7.10523e-01
2.540e-01  1.30294e+00  7.10608e-01
2.545e-01  1.30061e+00  7.10692e-01
2.550e-01  1.29828e+00  7.10775e-01
2.555e-01  1.29596e+00  7.10858e-01
2.560e-01  1.29363e+00  7.10939e-01
2.565e-01  1.29130e+00  7.11020e-01
2.570e-01  1.28896e+00  7.11100e-01
2.575e-01  1.28663e+00  7.11179e-01
2.580e-01  1.28430e+00  7.11257e-01
2.585e-01  1.28196e+00  7.11334e-01
2.590e-01  1.27962e+00  7.11411e-01
2.595e-01  1.27728e+00  7.11486e-01
2.600e-01  1.27494e+00  7.11560e-01
2.605e-01  1.27260e+00  7.11633e-01
2.610e-01  1.27025e+00  7.11705e-01
2.615e-01  1.26791e+00  7.11776e-01
2.620e-01  1.26556e+00  7.11846e-01
2.625e-01  1.26321e+00  7.11916e-01
2.630e-01  1.26087e+00  7.11984e-01
2.635e-01  1.25852e+00  7.12053e-01
2.640e-01  1.25616e+00  7.12121e-01
2.645e-01  1.25381e+00  7.12188e-01
2.650e-01  1.25146e+00  7.12255e-01
2.655e-01  1.24910e+00  7.12322e-01
2.660e-01  1.24674e+00  7.12389e-01
2.665e-01  1.24438e+00  7.12455e-01
2.670e-01  1.24202e+00  7.12520e-01
2.675e-01  1.23966e+00  7.12585e-01
2.680e-01  1.23730e+00  7.12648e-01
2.685e-01  1.23494e+00  7.12711e-01
2.690e-01  1.23257e+00  7.12773e-01
2.695e-01  1.23021e+00  7.12835e-01
2.700e-01  1.22784e+00  7.12896e-01
2.705e-01  1.22547e+00  7.12957e-01
2.710e-01  1.22310e+00  7.13017e-01
2.715e-01  1.22073e+00  7.13077e-01
2.720e-01  1.21835e+00  7.13137e-01
2.725e-01  1.21598e+00  7.13197e-01
2.730e-01  1.21360e+00  7.13257e-01
2.735e-01  1.21123e+00  7.13316e-01
2.740e-01  1.20885e+00  7.13376e-01
2.745e-01  1.20647e+00  7.13435e-01
2.750e-01  1.20409e+00  7.13494e-01
2.755e-01  1.20171e+00  7.13554e-01
2.760e-01  1.19932e+00  7.13613e-01
2.765e-01  1.19694e+00  7.13672e-01
2.770e-01  1.19455e+00  7.13731e-01
2.775e-01  1.19217e+00  7.13790e-01
2.780e-01  1.18978e+00  7.13849e-01
2.785e-01  1.18739e+00  7.13907e-01
2.790e-01  1.18500e+00  7.13965e-01
2.795e-01  1.18261e+00  7.14023e-01
2.800e-01  1.18021e+00  7.14081e-01
2.805e-01  1.17782e+00  7.14139e-01
2.810e-01  1.17542e+00  7.14196e-01
2.815e-01  1.17303e+00  7.14254e-01
2.820e-01  1.17063e+00  7.14311e-01
2.825e-01  1.16823e+00  7.14369e-01
2.830e-01  1.16583e+00  7.14426e-01
2.835e-01  1.16343e+00  7.14482e-01
2.840e-01  1.16103e+00  7.14539e-01
2.845e-01  1.15863e+00  7.14595e-01
2.850e-01  1.15623e+00  7.14651e-01
2.855e-01  1.15382e+00  7.14706e-01
2.860e-01  1.15142e+00  7.14762e-01
2.865e-01  1.14901e+00  7.14817e-01
2.870e-01  1.14660e+00  7.14871e-01
2.875e-01  1.14419e+00  7.14926e-01
2.880e-01  1.14178e+00  7.14980e-01
2.885e-01  1.13937e+00  7.15034e-01
2.890e-01  1.13696e+00  7.15087e-01
2.895e-01  1.13455e+00  7.15141e-01
2.900e-01  1.13213e+00  7.15194e-01
2.905e-01  1.12972e+00  7.15247e-01
2.910e-01  1.12730e+00  7.15300e-01
2.915e-01  1.12489e+00  7.15354e-01
2.920e-01  1.12247e+00  7.15407e-01
2.925e-01  1.12005e+00  7.15460e-01
2.930e-01  1.11763e+00  7.15514e-01
2.935e-01  1.11521e+00  7.15567e-01
2.940e-01  1.11279e+00  7.15621e-01
2.945e-01  1.11037e+00  7.15674e-01
2.950e-01  1.10795e+00  7.15728e-01
2.955e-01  1.10553e+00  7.15780e-01
2.960e-01  1.10310e+00  7.15832e-01
2.965e-01  1.10068e+00  7.15883e-01
2.970e-01  1.09825e+00  7.15934e-01
2.975e-01  1.09583e+00  7.15984e-01
2.980e-01  1.09340e+00  7.16033e-01
2.985e-01  1.09098e+00  7.16083e-01
2.990e-01  1.08855e+00  7.16132e-01
2.995e-01  1.08612e+00  7.16180e-01
3.000e-01  1.08369e+00  7.16229e-01
3.005e-01  1.08126e+00  7.16278e-01
3.010e-01  1.07883e+00  7.16327e-01
3.015e-01  1.07639e+00  7.16376e-01
3.020e-01  1.07396e+00  7.16425e-01
3.025e-01  1.07153e+00  7.16473e-01
3.030e-01  1.06909e+00  7.16521e-01
3.035e-01  1.06666e+00  7.16568e-01
3.040e-01  1.06422e+00  7.16615e-01
3.045e-01  1.06179e+00  7.16661e-01
3.050e-01  1.05935e+00  7.16707e-01
3.055e-01  1.05692e+00  7.16752e-01
3.060e-01  1.05448e+00  7.16797e-01
3.065e-01  1.05205e+00  7.16842e-01
3.070e-01  1.04961e+00  7.16887e-01
3.075e-01  1.04717e+00  7.16932e-01
3.080e-01  1.04473e+00  7.16976e-01
3.085e-01  1.04229e+00  7.17021e-01
3.090e-01  1.03985e+00  7.17064e-01
3.095e-01  1.03741e+00  7.17107e-01
3.100e-01  1.03497e+00  7.17149e-01
3.105e-01  1.03253e+00  7.17191e-01
3.110e-01  1.03009e+00  7.17232e-01
3.115e-01  1.02765e+00  7.17272e-01
3.120e-01  1.02520e+00  7.17312e-01
3.125e-01  1.02276e+00  7.17351e-01
3.130e-01  1.02032e+00  7.17390e-01
3.135e-01  1.01787e+00  7.17428e-01
3.140e-01  1.01543e+00  7.17467e-01
3.145e-01  1.01299e+00  7.17505e-01
3.150e-01  1.01054e+00  7.17543e-01
3.155e-01  1.00810e+00  7.17582e-01
3.160e-01  1.00565e+00  7.17620e-01
3.165e-01  1.00320e+00  7.17658e-01
3.170e-01  1.00076e+00  7.17697e-01
3.175e-01  9.98309e-01  7.17735e-01
3.180e-01  9.95862e-01  7.17773e-01
3.185e-01  9.93414e-01  7.17811e-01
3.190e-01  9.90966e-01  7.17848e-01
3.195e-01  9.88518e-01  7.17886e-01
3.200e-01  9.86070e-01  7.17923e-01
3.205e-01  9.83621e-01  7.17959e-01
3.210e-01  9.81173e-01  7.17996e-01
3.215e-01  9.78724e-01  7.18032e-01
3.220e-01  9.76274e-01  7.18067e-01
3.225e-01  9.73825e-01  7.18103e-01
3.230e-01  9.71375e-01  7.18137e-01
3.235e-01  9.68924e-01  7.18172e-01
3.240e-01  9.66474e-01  7.18206e-01
3.245e-01  9.64023e-01  7.18239e-01
3.250e-01  9.61572e-01  7.18273e-01
3.255e-01  9.59121e-01  7.18305e-01
3.260e-01  9.56670e-01  7.18338e-01
3.265e-01  9.54220e-01  7.18370e-01
3.270e-01  9.51769e-01  7.18401e-01
3.275e-01  9.49318e-01  7.18432e-01
3.280e-01  9.46868e-01  7.18463e-01
3.285e-01  9.44417e-01  7.18493e-01
3.290e-01  9.41966e-01  7.18524e-01
3.295e-01  9.39515e-01  7.18554e-01
3.300e-01  9.37064e-01  7.18584e-01
3.305e-01  9.34612e-01  7.18614e-01
3.310e-01  9.32161e-01  7.18645e-01
3.315e-01  9.29709e-01  7.18675e-01
3.320e-01  9.27256e-01  7.18706e-01
3.325e-01  9.24803e-01  7.18737e-01
3.330e-01  9.22349e-01  7.18768e-01
3.335e-01  9.19896e-01  7.18799e-01
3.340e-01  9.17442e-01  7.18829e-01
3.345e-01  9.14989e-01  7.18860e-01
3.350e-01  9.12536e-01  7.18889e-01
3.355e-01  9.10083e-01  7.18918e-01
3.360e-01  9.07631e-01  7.18946e-01
3.365e-01  9.05179e-01  7.18974e-01
3.370e-01  9.02726e-01  7.19002e-01
3.375e-01  9.00274e-01  7.19029e-01
3.380e-01  8.97822e-01  7.19056e-01
3.385e-01  8.95370e-01  7.19084e-01
3.390e-01  8.92918e-01  7.19111e-01
3.395e-01  8.90466e-01  7.19139e-01
3.400e-01  8.88013e-01  7.19167e-01
3.405e-01  8.85560e-01  7.19195e-01
3.410e-01  8.83108e-01  7.19222e-01
3.415e-01  8.80655e-01  7.19250e-01
3.420e-01  8.78203e-01  7.19277e-01
3.425e-01  8.75750e-01  7.19304e-01
3.430e-01  8.73298e-01  7.19330e-01
3.435e-01  8.70846e-01  7.19356e-01
3.440e-01  8.68394e-01  7.19382e-01
3.445e-01  8.65942e-01  7.19407e-01
3.450e-01  8.63490e-01  7.19433e-01
3.455e-01  8.61038e-01  7.19458e-01
3.460e-01  8.58586e-01  7.19483e-01
3.465e-01  8.56134e-01  7.19509e-01
3.470e-01  8.53682e-01  7.19534e-01
3.475e-01  8.51230e-01  7.19559e-01
3.480e-01  8.48779e-01  7.19584e-01
3.485e-01  8.46328e-01  7.19608e-01
3.490e-01  8.43877e-01  7.19633e-01
3.495e-01  8.41427e-01  7.19657e-01
3.500e-01  8.38976e-01  7.19681e-01
3.505e-01  8.36527e-01  7.19704e-01
3.510e-01  8.34077e-01  7.19728e-01
3.515e-01  8.31627e-01  7.19752e-01
3.520e-01  8.29178e-01  7.19775e-01
3.525e-01  8.26728e-01  7.19798e-01
3.530e-01  8.24278e-01  7.19822e-01
3.535e-01  8.21829e-01  7.19845e-01
3.540e-01  8.19379e-01  7.19869e-01
3.545e-01  8.16930e-01  7.19892e-01
3.550e-01  8.14481e-01  7.19915e-01
3.555e-01  8.12033e-01  7.19938e-01
3.560e-01  8.09585e-01  7.19961e-01
3.565e-01  8.07137e-01  7.19983e-01
3.570e-01  8.04690e-01  7.20006e-01
3.575e-01  8.02244e-01  7.20028e-01
3.580e-01  7.99797e-01  7.20050e-01
3.585e-01  7.97351e-01  7.20072e-01
3.590e-01  7.94905e-01  7.20094e-01
3.595e-01  7.92460e-01  7.20117e-01
3.600e-01  7.90014e-01  7.20139e-01
3.605e-01  7.87568e-01  7.20161e-01
3.610e-01  7.85123e-01  7.20182e-01
3.615e-01  7.82678e-01  7.20203e-01
3.620e-01  7.80233e-01  7.20224e-01
3.625e-01  7.77789e-01  7.20245e-01
3.630e-01  7.75345e-01  7.20265e-01
3.635e-01  7.72901e-01  7.20286e-01
3.640e-01  7.70458e-01  7.20306e-01
3.645e-01  7.68015e-01  7.20327e-01
3.650e-01  7.65573e-01  7.20348e-01
3.655e-01  7.63132e-01  7.20369e-01
3.660e-01  7.60690e-01  7.20390e-01
3.665e-01  7.58249e-01  7.20411e-01
3.670e-01  7.55809e-01  7.20431e-01
3.675e-01  7.53368e-01  7.20452e-01
3.680e-01  7.50928e-01  7.20472e-01
3.685e-01  7.48488e-01  7.20492e-01
3.690e-01  7.46049e-01  7.20512e-01
3.695e-01  7.43610e-01  7.20532e-01
3.700e-01  7.41171e-01  7.20551e-01
3.705e-01  7.38733e-01  7.20570e-01
3.710e-01  7.36296e-01  7.20589e-01
3.715e-01  7.33859e-01  7.20608e-01
3.720e-01  7.31423e-01  7.20627e-01
3.725e-01  7.28987e-01  7.20645e-01
3.730e-01  7.26552e-01  7.20664e-01
3.735e-01  7.24117e-01  7.20683e-01
3.740e-01  7.21682e-01  7.20701e-01
3.745e-01  7.19248e-01  7.20720e-01
3.750e-01  7.16815e-01  7.20739e-01
3.755e-01  7.14381e-01  7.20759e-01
3.760e-01  7.11948e-01  7.20778e-01
3.765e-01  7.09515e-01  7.20797e-01
3.770e-01  7.07083e-01  7.20816e-01
3.775e-01  7.04652e-01  7.20834e-01
3.780e-01  7.02220e-01  7.20852e-01
3.785e-01  6.99790e-01  7.20870e-01
3.790e-01  6.97360e-01  7.20888e-01
3.795e-01  6.94930e-01  7.20906e-01
3.800e-01  6.92501e-01  7.20923e-01
3.805e-01  6.90072e-01  7.20941e-01
3.810e-01  6.87644e-01  7.20958e-01
3.815e-01  6.85217e-01  7.20975e-01
3.820e-01  6.82790e-01  7.20993e-01
3.825e-01  6.80364e-01  7.21011e-01
3.830e-01  6.77938e-01  7.21029e-01
3.835e-01  6.75513e-01  7.21046e-01
3.840e-01  6.73089e-01  7.21064e-01
3.845e-01  6.70665e-01  7.21082e-01
3.850e-01  6.68241e-01  7.21099e-01
3.855e-01  6.65819e-01  7.21117e-01
3.860e-01  6.63396e-01  7.21134e-01
3.865e-01  6.60975e-01  7.21151e-01
3.870e-01  6.58554e-01  7.21168e-01
3.875e-01  6.56134e-01  7.21185e-01
3.880e-01  6.53714e-01  7.21201e-01
3.885e-01  6.51294e-01  7.21218e-01
3.890e-01  6.48876e-01  7.21235e-01
3.895e-01  6.46457e-01  7.21252e-01
3.900e-01  6.44039e-01  7.21269e-01
3.905e-01  6.41622e-01  7.21287e-01
3.910e-01  6.39205e-01  7.21304e-01
3.915e-01  6.36789e-01  7.21322e-01
3.920e-01  6.34373e-01  7.21339e-01
3.925e-01  6.31958e-01  7.21357e-01
3.930e-01  6.29544e-01  7.21374e-01
3.935e-01  6.27130e-01  7.21391e-01
3.940e-01  6.24717e-01  7.21408e-01
3.945e-01  6.22305e-01  7.21425e-01
3.950e-01  6.19893e-01  7.21442e-01
3.955e-01  6.17482e-01  7.21458e-01
3.960e-01  6.15072e-01  7.21474e-01
3.965e-01  6.12662e-01  7.21490e-01
3.970e-01  6.10253e-01  7.21506e-01
3.975e-01  6.07844e-01  7.21522e-01
3.980e-01  6.05437e-01  7.21538e-01
3.985e-01  6.03029e-01  7.21554e-01
3.990e-01  6.00623e-01  7.21569e-01
3.995e-01  5.98217e-01  7.21585e-01
4.000e-01  5.95813e-01  7.21600e-01
4.005e-01  5.93409e-01  7.21616e-01
4.010e-01  5.91005e-01  7.21631e-01
4.015e-01  5.88603e-01  7.21647e-01
4.020e-01  5.86201e-01  7.21663e-01
4.025e-01  5.83800e-01  7.21678e-01
4.030e-01  5.81400e-01  7.21694e-01
4.035e-01  5.79000e-01  7.21709e-01
4.040e-01  5.76601e-01  7.21725e-01
4.045e-01  5.74202e-01  7.21740e-01
4.050e-01  5.71804e-01  7.21755e-01
4.055e-01  5.69407e-01  7.21771e-01
4.060e-01  5.67010e-01  7.21786e-01
4.065e-01  5.64613e-01  7.21802e-01
4.070e-01  5.62218e-01  7.21817e-01
4.075e-01  5.59823e-01  7.21832e-01
4.080e-01  5.57428e-01  7.21848e-01
4.085e-01  5.55035e-01  7.21863e-01
4.090e-01  5.52641e-01  7.21879e-01
4.095e-01  5.50249e-01  7.21894e-01
4.100e-01  5.47857e-01  7.21909e-01
4.105e-01  5.45466e-01  7.21925e-01
4.110e-01  5.43076e-01  7.21940e-01
4.115e-01  5.40687e-01  7.21955e-01
4.120e-01  5.38298e-01  7.21971e-01
4.125e-01  5.35911e-01  7.21986e-01
4.130e-01  5.33524e-01  7.22001e-01
4.135e-01  5.31138e-01  7.22016e-01
4.140e-01  5.28753e-01  7.22031e-01
4.145e-01  5.26369e-01  7.22046e-01
4.150e-01  5.23985e-01  7.22061e-01
4.155e-01  5.21602e-01  7.22075e-01
4.160e-01  5.19220e-01  7.22090e-01
4.165e-01  5.16838e-01  7.22105e-01
4.170e-01  5.14457e-01  7.22120e-01
4.175e-01  5.12076e-01  7.22135e-01
4.180e-01  5.09696e-01  7.22150e-01
4.185e-01  5.07317e-01  7.22165e-01
4.190e-01  5.04939e-01  7.22179e-01
4.195e-01  5.02562e-01  7.22194e-01
4.200e-01  5.00186e-01  7.22208e-01
4.205e-01  4.97811e-01  7.22221e-01
4.210e-01  4.95438e-01  7.22235e-01
4.215e-01  4.93065e-01  7.22249e-01
4.220e-01  4.90693e-01  7.22262e-01
4.225e-01  4.88322e-01  7.22275e-01
4.230e-01  4.85951e-01  7.22289e-01
4.235e-01  4.83581e-01  7.22302e-01
4.240e-01  4.81212e-01  7.22316e-01
4.245e-01  4.78844e-01  7.22329e-01
4.250e-01  4.76475e-01  7.22344e-01
4.255e-01  4.74107e-01  7.22358e-01
4.260e-01  4.71740e-01  7.22373e-01
4.265e-01  4.69373e-01  7.22387e-01
4.270e-01  4.67007e-01  7.22402e-01
4.275e-01  4.64641e-01  7.22417e-01
4.280e-01  4.62277e-01  7.22432e-01
4.285e-01  4.59913e-01  7.22446e-01
4.290e-01  4.57551e-01  7.22460e-01
4.295e-01  4.55189e-01  7.22475e-01
4.300e-01  4.52829e-01  7.22489e-01
4.305e-01  4.50470e-01  7.22503e-01
4.310e-01  4.48111e-01  7.22517e-01
4.315e-01  4.45754e-01  7.22531e-01
4.320e-01  4.43397e-01  7.22545e-01
4.325e-01  4.41041e-01  7.22559e-01
4.330e-01  4.38686e-01  7.22573e-01
4.335e-01  4.36332e-01  7.22587e-01
4.340e-01  4.33978e-01  7.22602e-01
4.345e-01  4.31625e-01  7.22616e-01
4.350e-01  4.29273e-01  7.22630e-01
4.355e-01  4.26921e-01  7.22644e-01
4.360e-01  4.24570e-01  7.22657e-01
4.365e-01  4.22221e-01  7.22671e-01
4.370e-01  4.19872e-01  7.22684e-01
4.375e-01  4.17524e-01  7.22697e-01
4.380e-01  4.15177e-01  7.22710e-01
4.385e-01  4.12831e-01  7.22723e-01
4.390e-01  4.10486e-01  7.22736e-01
4.395e-01  4.08142e-01  7.22749e-01
4.400e-01  4.05798e-01  7.22762e-01
4.405e-01  4.03456e-01  7.22774e-01
4.410e-01  4.01114e-01  7.22787e-01
4.415e-01  3.98774e-01  7.22801e-01
4.420e-01  3.96434e-01  7.22814e-01
4.425e-01  3.94095e-01  7.22827e-01
4.430e-01  3.91757e-01  7.22841e-01
4.435e-01  3.89419e-01  7.22855e-01
4.440e-01  3.87083e-01  7.22869e-01
4.445e-01  3.84747e-01  7.22882e-01
4.450e-01  3.82412e-01  7.22896e-01
4.455e-01  3.80079e-01  7.22909e-01
4.460e-01  3.77746e-01  7.22923e-01
4.465e-01  3.75413e-01  7.22936e-01
4.470e-01  3.73082e-01  7.22949e-01
4.475e-01  3.70752e-01  7.22962e-01
4.480e-01  3.68422e-01  7.22976e-01
4.485e-01  3.66093e-01  7.22988e-01
4.490e-01  3.63765e-01  7.23001e-01
4.495e-01  3.61438e-01  7.23014e-01
4.500e-01  3.59112e-01  7.23027e-01
4.505e-01  3.56786e-01  7.23040e-01
4.510e-01  3.54461e-01  7.23053e-01
4.515e-01  3.52138e-01  7.23066e-01
4.520e-01  3.49815e-01  7.23078e-01
4.525e-01  3.47493e-01  7.23092e-01
4.530e-01  3.45172e-01  7.23105e-01
4.535e-01  3.42852e-01  7.23118e-01
4.540e-01  3.40533e-01  7.23132e-01
4.545e-01  3.38215e-01  7.23145e-01
4.550e-01  3.35898e-01  7.23158e-01
4.555e-01  3.33582e-01  7.23171e-01
4.560e-01  3.31267e-01  7.23184e-01
4.565e-01  3.28953e-01  7.23197e-01
4.570e-01  3.26640e-01  7.23210e-01
4.575e-01  3.24328e-01  7.23223e-01
4.580e-01  3.22017e-01  7.23236e-01
4.585e-01  3.19706e-01  7.23249e-01
4.590e-01  3.17395e-01  7.23262e-01
4.595e-01  3.15086e-01  7.23275e-01
4.600e-01  3.12777e-01  7.23288e-01
4.605e-01  3.10469e-01  7.23301e-01
4.610e-01  3.08162e-01  7.23314e-01
4.615e-01  3.05856e-01  7.23327e-01
4.620e-01  3.03551e-01  7.23339e-01
4.625e-01  3.01248e-01  7.23352e-01
4.630e-01  2.98946e-01  7.23363e-01
4.635e-01  2.96645e-01  7.23375e-01
4.640e-01  2.94346e-01  7.23387e-01
4.645e-01  2.92047e-01  7.23399e-01
4.650e-01  2.89749e-01  7.23410e-01
4.655e-01  2.87453e-01  7.23422e-01
4.660e-01  2.85157e-01  7.23434e-01
4.665e-01  2.82862e-01  7.23446e-01
4.670e-01  2.80568e-01  7.23458e-01
4.675e-01  2.78275e-01  7.23470e-01
4.680e-01  2.75982e-01  7.23483e-01
4.685e-01  2.73690e-01  7.23495e-01
4.690e-01  2.71399e-01  7.23508e-01
4.695e-01  2.69109e-01  7.23520e-01
4.700e-01  2.66820e-01  7.23533e-01
4.705e-01  2.64532e-01  7.23546e-01
4.710e-01  2.62244e-01  7.23558e-01
4.715e-01  2.59958e-01  7.23570e-01
4.720e-01  2.57673e-01  7.23583e-01
4.725e-01  2.55388e-01  7.23595e-01
4.730e-01  2.53105e-01  7.23606e-01
4.735e-01  2.50823e-01  7.23618e-01
4.740e-01  2.48541e-01  7.23630e-01
4.745e-01  2.46261e-01  7.23642e-01
4.750e-01  2.43981e-01  7.23654e-01
4.755e-01  2.41702e-01  7.23666e-01
4.760e-01  2.39424e-01  7.23678e-01
4.765e-01  2.37147e-01  7.23690e-01
4.770e-01  2.34871e-01  7.23702e-01
4.775e-01  2.32596e-01  7.23715e-01
4.780e-01  2.30321e-01  7.23727e-01
4.785e-01  2.28048e-01  7.23740e-01
4.790e-01  2.25775e-01  7.23752e-01
4.795e-01  2.23504e-01  7.23765e-01
4.800e-01  2.21233e-01  7.23778e-01
4.805e-01  2.18964e-01  7.23790e-01
4.810e-01  2.16695e-01  7.23803e-01
4.815e-01  2.14428e-01  7.23815e-01
4.820e-01  2.12161e-01  7.23827e-01
4.825e-01  2.09896e-01  7.23840e-01
4.830e-01  2.07631e-01  7.23852e-01
4.835e-01  2.05367e-01  7.23864e-01
4.840e-01  2.03105e-01  7.23876e-01
4.845e-01  2.00843e-01  7.23889e-01
4.850e-01  1.98582e-01  7.23901e-01
4.855e-01  1.96322e-01  7.23913e-01
4.860e-01  1.94063e-01  7.23925e-01
4.865e-01  1.91805e-01  7.23937e-01
4.870e-01  1.89548e-01  7.23949e-01
4.875e-01  1.87292e-01  7.23961e-01
4.880e-01  1.85037e-01  7.23973e-01
4.885e-01  1.82783e-01  7.23985e-01
4.890e-01  1.80530e-01  7.23998e-01
4.895e-01  1.78277e-01  7.24010e-01
4.900e-01  1.76026e-01  7.24022e-01
4.905e-01  1.73776e-01  7.24034e-01
4.910e-01  1.71527e-01  7.24046e-01
4.915e-01  1.69279e-01  7.24057e-01
4.920e-01  1.67033e-01  7.24069e-01
4.925e-01  1.64787e-01  7.24080e-01
4.930e-01  1.62542e-01  7.24091e-01
4.935e-01  1.60299e-01  7.24102e-01
4.940e-01  1.58056e-01  7.24114e-01
4.945e-01  1.55814e-01  7.24125e-01
4.950e-01  1.53573e-01  7.24136e-01
4.955e-01  1.51334e-01  7.24147e-01
4.960e-01  1.49095e-01  7.24159e-01
4.965e-01  1.46856e-01  7.24171e-01
4.970e-01  1.44619e-01  7.24182e-01
4.975e-01  1.42383e-01  7.24195e-01
4.980e-01  1.40147e-01  7.24207e-01
4.985e-01  1.37912e-01  7.24219e-01
4.990e-01  1.35678e-01  7.24232e-01
4.995e-01  1.33445e-01  7.24244e-01
5.000e-01  1.31214e-01  7.24257e-01
5.005e-01  1.28983e-01  7.24269e-01
5.010e-01  1.26753e-01  7.24281e-01
5.015e-01  1.24524e-01  7.24293e-01
5.020e-01  1.22296e-01  7.24305e-01
5.025e-01  1.20069e-01  7.24317e-01
5.030e-01  1.17843e-01  7.24329e-01
5.035e-01  1.15619e-01  7.24341e-01
5.040e-01  1.13395e-01  7.24352e-01
5.045e-01  1.11172e-01  7.24364e-01
5.050e-01  1.08950e-01  7.24375e-01
5.055e-01  1.06730e-01  7.24386e-01
5.060e-01  1.04510e-01  7.24398e-01
5.065e-01  1.02291e-01  7.24409e-01
5.070e-01  1.00074e-01  7.24421e-01
5.075e-01  9.78573e-02  7.24432e-01
5.080e-01  9.56418e-02  7.24444e-01
5.085e-01  9.34274e-02  7.24455e-01
5.090e-01  9.12140e-02  7.24467e-01
5.095e-01  8.90016e-02  7.24479e-01
5.100e-01  8.67903e-02  7.24491e-01
5.105e-01  8.45799e-02  7.24504e-01
5.110e-01  8.23704e-02  7.24516e-01
5.115e-01  8.01618e-02  7.24528e-01
5.120e-01  7.79541e-02  7.24541e-01
5.125e-01  7.57471e-02  7.24553e-01
5.130e-01  7.35410e-02  7.24566e-01
5.135e-01  7.13358e-02  7.24578e-01
5.140e-01  6.91316e-02  7.24590e-01
5.145e-01  6.69283e-02  7.24602e-01
5.150e-01  6.47262e-02  7.24614e-01
5.155e-01  6.25252e-02  7.24626e-01
5.160e-01  6.03254e-02  7.24638e-01
5.165e-01  5.81267e-02  7.24649e-01
5.170e-01  5.59292e-02  7.24660e-01
5.175e-01  5.37328e-02  7.24671e-01
5.180e-01  5.15375e-02  7.24682e-01
5.185e-01  4.93431e-02  7.24693e-01
5.190e-01  4.71498e-02  7.24704e-01
5.195e-01  4.49574e-02  7.24715e-01
5.200e-01  4.27658e-02  7.24726e-01
5.205e-01  4.05751e-02  7.24738e-01
5.210e-01  3.83852e-02  7.24750e-01
